Aimag,Year,Season,Seasonal_SPEI3
Bayan-Ulgii,2014,JJA,-0.006973393614991121
Bayan-Ulgii,2014,MAM,0.4159832653100889
Bayan-Ulgii,2014,SON,-0.7895802645812204
Bayan-Ulgii,2015,DJF,-0.16090700795581384
Bayan-Ulgii,2015,JJA,-0.3462207361120804
Bayan-Ulgii,2015,MAM,-0.11230212003676521
Bayan-Ulgii,2015,SON,0.2420767470291085
Bayan-Ulgii,2016,DJF,0.8159496838512001
Bayan-Ulgii,2016,JJA,0.7027040554513556
Bayan-Ulgii,2016,MAM,0.43921768444622067
Bayan-Ulgii,2016,SON,0.2876851002317544
Bayan-Ulgii,2017,DJF,0.8953955890987595
Bayan-Ulgii,2017,JJA,-1.168405369489131
Bayan-Ulgii,2017,MAM,-0.21744839504052113
Bayan-Ulgii,2017,SON,0.1846012148570199
Bayan-Ulgii,2018,DJF,-1.0005632657960746
Bayan-Ulgii,2018,JJA,-0.5388530040070256
Bayan-Ulgii,2018,MAM,0.24994726581606264
Bayan-Ulgii,2018,SON,0.2991465890314115
Bayan-Ulgii,2019,DJF,0.3201750159965264
Bayan-Ulgii,2019,JJA,0.4415557471391454
Bayan-Ulgii,2019,MAM,-1.2773872453496309
Bayan-Ulgii,2019,SON,0.5731689791349883
Bayan-Ulgii,2020,DJF,-0.448720998460594
Bayan-Ulgii,2020,JJA,0.6196964940503811
Bayan-Ulgii,2020,MAM,-2.1533148945964724
Bayan-Ulgii,2020,SON,0.7872397912181156
Bayan-Ulgii,2021,DJF,-1.1712480879858862
Bayan-Ulgii,2021,JJA,-0.4188657309800315
Bayan-Ulgii,2021,MAM,0.10876552731895929
Bayan-Ulgii,2021,SON,-0.030598391707098365
Bayan-Ulgii,2022,DJF,-0.20324086491657414
Bayan-Ulgii,2022,JJA,-2.3769659025577163
Bayan-Ulgii,2022,MAM,-0.7251449046058656
Bayan-Ulgii,2022,SON,-1.245095374818419
Bayan-Ulgii,2023,DJF,-0.19173269602055834
Bayan-Ulgii,2023,JJA,-0.8750901216289177
Bayan-Ulgii,2023,MAM,0.7347318504804193
Bayan-Ulgii,2023,SON,1.1676107053974474
Bayan-Ulgii,2024,DJF,1.7022854493790252
Bayan-Ulgii,2024,JJA,-0.9743305813001025
Bayan-Ulgii,2024,MAM,0.0008132309606209614
Bayan-Ulgii,2024,SON,-0.48787536936602344
Bayan-Ulgii,2025,DJF,0.9915961764251463
Bayankhongor,1950,DJF,0.4814435225679909
Bayankhongor,1950,JJA,1.1502512559115246
Bayankhongor,1950,MAM,-0.44639969458895
Bayankhongor,1950,SON,-0.09408755622615633
Bayankhongor,1951,DJF,-0.4046193595475546
Bayankhongor,1951,JJA,-0.2368964492989502
Bayankhongor,1951,MAM,0.6436876364235584
Bayankhongor,1951,SON,0.03239899372424266
Bayankhongor,1952,DJF,0.42715950184543044
Bayankhongor,1952,JJA,-0.17000907725293238
Bayankhongor,1952,MAM,0.1302093321947493
Bayankhongor,1952,SON,1.076750678607304
Bayankhongor,1953,DJF,0.8862628557958068
Bayankhongor,1953,JJA,-0.2890685168316017
Bayankhongor,1953,MAM,0.939992677809449
Bayankhongor,1953,SON,0.5906833610309197
Bayankhongor,1954,DJF,1.801086192198277
Bayankhongor,1954,JJA,0.9333445441596441
Bayankhongor,1954,MAM,0.6506393172058151
Bayankhongor,1954,SON,1.044537441814454
Bayankhongor,1955,DJF,0.9818227155045074
Bayankhongor,1955,JJA,1.329833488061173
Bayankhongor,1955,MAM,1.0646582100258417
Bayankhongor,1955,SON,0.9974254517267414
Bayankhongor,1956,DJF,-0.24047407283879924
Bayankhongor,1956,JJA,0.2657275060805136
Bayankhongor,1956,MAM,0.20481990317922333
Bayankhongor,1956,SON,-0.7917515505599148
Bayankhongor,1957,DJF,0.06863486998837953
Bayankhongor,1957,JJA,-0.10850559330900064
Bayankhongor,1957,MAM,-0.254009724268729
Bayankhongor,1957,SON,-0.37689554007631487
Bayankhongor,1958,DJF,0.19688705741706303
Bayankhongor,1958,JJA,0.6021142417747839
Bayankhongor,1958,MAM,0.5616017859395424
Bayankhongor,1958,SON,1.075329394414275
Bayankhongor,1959,DJF,0.43748057953475095
Bayankhongor,1959,JJA,0.6508983409608088
Bayankhongor,1959,MAM,0.6004295092977062
Bayankhongor,1959,SON,0.27878883846065156
Bayankhongor,1960,DJF,0.5650765538486275
Bayankhongor,1960,JJA,0.21455181224588363
Bayankhongor,1960,MAM,0.3937305500353619
Bayankhongor,1960,SON,-0.03278239679769738
Bayankhongor,1961,DJF,0.9251302405637497
Bayankhongor,1961,JJA,0.0514896539256683
Bayankhongor,1961,MAM,0.8725779925300825
Bayankhongor,1961,SON,0.8384772406430391
Bayankhongor,1962,DJF,0.4571655022295787
Bayankhongor,1962,JJA,0.13528510016789377
Bayankhongor,1962,MAM,-0.23480176382072057
Bayankhongor,1962,SON,0.1778221977657092
Bayankhongor,1963,DJF,-0.9833671311778557
Bayankhongor,1963,JJA,0.17773505589381267
Bayankhongor,1963,MAM,-0.3520694533608474
Bayankhongor,1963,SON,-0.12768438591571774
Bayankhongor,1964,DJF,0.15463438233636556
Bayankhongor,1964,JJA,1.010045955168553
Bayankhongor,1964,MAM,1.9624947815412856
Bayankhongor,1964,SON,0.9973946952888861
Bayankhongor,1965,DJF,0.47676236332377314
Bayankhongor,1965,JJA,-0.052984698844903255
Bayankhongor,1965,MAM,0.10830708703381493
Bayankhongor,1965,SON,-1.1920029782279318
Bayankhongor,1966,DJF,-0.3013542822866401
Bayankhongor,1966,JJA,0.057346259053475325
Bayankhongor,1966,MAM,-0.4784341477732288
Bayankhongor,1966,SON,0.4068249291957084
Bayankhongor,1967,DJF,0.5525726380735813
Bayankhongor,1967,JJA,-0.2867947619492716
Bayankhongor,1967,MAM,0.1558173751267701
Bayankhongor,1967,SON,-0.16670300733034274
Bayankhongor,1968,DJF,1.8917905348315092
Bayankhongor,1968,JJA,0.06290238472705068
Bayankhongor,1968,MAM,0.5420431379072677
Bayankhongor,1968,SON,0.7339316849828025
Bayankhongor,1969,DJF,0.7795250439554113
Bayankhongor,1969,JJA,0.37466098961009375
Bayankhongor,1969,MAM,0.09227605599848823
Bayankhongor,1969,SON,0.8011535602995431
Bayankhongor,1970,DJF,-0.18816723426123722
Bayankhongor,1970,JJA,-0.194029834131384
Bayankhongor,1970,MAM,1.270844844426528
Bayankhongor,1970,SON,0.024324268541023507
Bayankhongor,1971,DJF,0.22800595762918652
Bayankhongor,1971,JJA,1.132094193153438
Bayankhongor,1971,MAM,1.0750856711309902
Bayankhongor,1971,SON,1.4641652295557368
Bayankhongor,1972,DJF,1.411282481914672
Bayankhongor,1972,JJA,0.07159636347914979
Bayankhongor,1972,MAM,0.09315914250507756
Bayankhongor,1972,SON,-0.06494235060445405
Bayankhongor,1973,DJF,0.433520810739066
Bayankhongor,1973,JJA,0.9081637769631209
Bayankhongor,1973,MAM,0.16820013581068255
Bayankhongor,1973,SON,1.234428345806426
Bayankhongor,1974,DJF,0.6142965281973202
Bayankhongor,1974,JJA,0.19711632630653955
Bayankhongor,1974,MAM,0.6633167039376298
Bayankhongor,1974,SON,1.3665544506269867
Bayankhongor,1975,DJF,0.3726504145346272
Bayankhongor,1975,JJA,1.2628117181018106
Bayankhongor,1975,MAM,1.097728184185923
Bayankhongor,1975,SON,0.8508327837303873
Bayankhongor,1976,DJF,0.7670839352292402
Bayankhongor,1976,JJA,1.3657524296488872
Bayankhongor,1976,MAM,1.0160478871166645
Bayankhongor,1976,SON,0.7677745404923864
Bayankhongor,1977,DJF,1.1172698082908685
Bayankhongor,1977,JJA,1.1186173711979353
Bayankhongor,1977,MAM,0.40002852439617004
Bayankhongor,1977,SON,-0.15802086788300965
Bayankhongor,1978,DJF,0.6390566352665399
Bayankhongor,1978,JJA,0.5268677172890867
Bayankhongor,1978,MAM,-0.029938522005601532
Bayankhongor,1978,SON,-0.15072065763463902
Bayankhongor,1979,DJF,-0.30218105058175115
Bayankhongor,1979,JJA,1.1864862711379913
Bayankhongor,1979,MAM,0.4772330369446679
Bayankhongor,1979,SON,0.2888503242225921
Bayankhongor,1980,DJF,-0.902094454976046
Bayankhongor,1980,JJA,-0.2525402453413597
Bayankhongor,1980,MAM,0.5109758226008447
Bayankhongor,1980,SON,0.28089529867419527
Bayankhongor,1981,DJF,0.17553157563727786
Bayankhongor,1981,JJA,0.5047311496411832
Bayankhongor,1981,MAM,0.12879310276413922
Bayankhongor,1981,SON,1.2904300283902472
Bayankhongor,1982,DJF,0.17019959287237316
Bayankhongor,1982,JJA,0.13575552699670293
Bayankhongor,1982,MAM,-0.2654385545726976
Bayankhongor,1982,SON,1.3879648435429486
Bayankhongor,1983,DJF,-0.1618729906610378
Bayankhongor,1983,JJA,0.16435069464225557
Bayankhongor,1983,MAM,-0.011939132281826659
Bayankhongor,1983,SON,0.42654410413527116
Bayankhongor,1984,DJF,0.8234373805185362
Bayankhongor,1984,JJA,0.6926824163211178
Bayankhongor,1984,MAM,0.6457509480282672
Bayankhongor,1984,SON,0.7186574067977384
Bayankhongor,1985,DJF,0.5338582073861519
Bayankhongor,1985,JJA,0.08878705384558937
Bayankhongor,1985,MAM,0.45341464821310484
Bayankhongor,1985,SON,0.5212119456152703
Bayankhongor,1986,DJF,-0.10997060453421362
Bayankhongor,1986,JJA,0.1615116998361652
Bayankhongor,1986,MAM,0.12132675151095572
Bayankhongor,1986,SON,1.2222819062923633
Bayankhongor,1987,DJF,0.48705469374051363
Bayankhongor,1987,JJA,0.43654693755179586
Bayankhongor,1987,MAM,0.4154216081377352
Bayankhongor,1987,SON,0.18764462848728294
Bayankhongor,1988,DJF,1.9516844821162793
Bayankhongor,1988,JJA,-0.3285152383760401
Bayankhongor,1988,MAM,1.5121902089286743
Bayankhongor,1988,SON,-0.189680365733886
Bayankhongor,1989,DJF,0.20180479933251508
Bayankhongor,1989,JJA,-0.5561194913985558
Bayankhongor,1989,MAM,0.06562304282086413
Bayankhongor,1989,SON,1.1025421210541981
Bayankhongor,1990,DJF,0.4356962385041765
Bayankhongor,1990,JJA,0.9071426253968674
Bayankhongor,1990,MAM,1.305382798138115
Bayankhongor,1990,SON,-0.22475054783393317
Bayankhongor,1991,DJF,-0.19885062964838426
Bayankhongor,1991,JJA,-0.043188070496495354
Bayankhongor,1991,MAM,0.5475837479080464
Bayankhongor,1991,SON,0.6461962568919726
Bayankhongor,1992,DJF,0.14948710700461967
Bayankhongor,1992,JJA,0.623100543390468
Bayankhongor,1992,MAM,0.6861228279700545
Bayankhongor,1992,SON,0.7428242871182595
Bayankhongor,1993,DJF,1.5981621794816283
Bayankhongor,1993,JJA,1.5239154420995427
Bayankhongor,1993,MAM,1.8908808759887619
Bayankhongor,1993,SON,1.313742374592842
Bayankhongor,1994,DJF,0.3612660653455732
Bayankhongor,1994,JJA,1.030902064773461
Bayankhongor,1994,MAM,0.16546519070937651
Bayankhongor,1994,SON,0.6186959311267578
Bayankhongor,1995,DJF,-0.04085950200794063
Bayankhongor,1995,JJA,0.08962841095511773
Bayankhongor,1995,MAM,0.40134845478188813
Bayankhongor,1995,SON,0.1487786271239601
Bayankhongor,1996,DJF,-0.5068390671956915
Bayankhongor,1996,JJA,0.4854813603875639
Bayankhongor,1996,MAM,0.4026408577268419
Bayankhongor,1996,SON,-0.0706955503791439
Bayankhongor,1997,DJF,-0.008094385764943018
Bayankhongor,1997,JJA,0.6977506532511966
Bayankhongor,1997,MAM,-0.2801480438178096
Bayankhongor,1997,SON,0.1944540294125749
Bayankhongor,1998,DJF,-0.059977546580013474
Bayankhongor,1998,JJA,-0.01482165215781359
Bayankhongor,1998,MAM,0.6322028117446099
Bayankhongor,1998,SON,-0.13040182066977127
Bayankhongor,1999,DJF,-1.2329340835910545
Bayankhongor,1999,JJA,0.3803557653619008
Bayankhongor,1999,MAM,0.28632253458063217
Bayankhongor,1999,SON,1.3592191330963745
Bayankhongor,2000,DJF,0.2346061072058768
Bayankhongor,2000,JJA,-0.11744151039898494
Bayankhongor,2000,MAM,-0.24379969277291544
Bayankhongor,2000,SON,0.1934460852748605
Bayankhongor,2001,DJF,0.3309679693773487
Bayankhongor,2001,JJA,-0.7251201584822654
Bayankhongor,2001,MAM,-0.48624086276692646
Bayankhongor,2001,SON,-0.04826627976853244
Bayankhongor,2002,DJF,1.5032086018003115
Bayankhongor,2002,JJA,-0.547438291082469
Bayankhongor,2002,MAM,1.2700160695677112
Bayankhongor,2002,SON,-1.244361150520523
Bayankhongor,2003,DJF,0.7818200462132694
Bayankhongor,2003,JJA,1.4137710852124248
Bayankhongor,2003,MAM,1.9415919163279294
Bayankhongor,2003,SON,0.9059954247192223
Bayankhongor,2004,DJF,0.27108151411646564
Bayankhongor,2004,JJA,-0.6072935352168496
Bayankhongor,2004,MAM,-1.0539443741206358
Bayankhongor,2004,SON,0.13255756331657817
Bayankhongor,2005,DJF,0.5931861475597524
Bayankhongor,2005,JJA,-0.7648801541716898
Bayankhongor,2005,MAM,0.02565675915239868
Bayankhongor,2005,SON,-0.3474028785488697
Bayankhongor,2006,DJF,-0.006759328239554234
Bayankhongor,2006,JJA,-0.07486099993809765
Bayankhongor,2006,MAM,-0.5435209436698977
Bayankhongor,2006,SON,-1.372839608407481
Bayankhongor,2007,DJF,-1.4542425140787574
Bayankhongor,2007,JJA,-0.5438854784247608
Bayankhongor,2007,MAM,-0.07012472249144316
Bayankhongor,2007,SON,0.7283654743393182
Bayankhongor,2008,DJF,0.27452490834584353
Bayankhongor,2008,JJA,-0.7537081337155328
Bayankhongor,2008,MAM,-0.3027728568504403
Bayankhongor,2008,SON,-0.8031206380090185
Bayankhongor,2009,DJF,-0.9252247736499984
Bayankhongor,2009,JJA,-1.5519037935636326
Bayankhongor,2009,MAM,-1.057398984252072
Bayankhongor,2009,SON,-1.3336051230660562
Bayankhongor,2010,DJF,0.5460631019659321
Bayankhongor,2010,JJA,-0.3369561332651347
Bayankhongor,2010,MAM,0.7438180536399944
Bayankhongor,2010,SON,-0.003883442126174589
Bayankhongor,2011,DJF,-0.13214872269831276
Bayankhongor,2011,JJA,0.3934211412445176
Bayankhongor,2011,MAM,0.08924341126307665
Bayankhongor,2011,SON,0.006652994782692947
Bayankhongor,2012,DJF,0.21217205627563449
Bayankhongor,2012,JJA,-0.3034926209387992
Bayankhongor,2012,MAM,-0.3341754684416428
Bayankhongor,2012,SON,0.9242483160850462
Bayankhongor,2013,DJF,0.9130356302892197
Bayankhongor,2013,JJA,-0.5509675478114223
Bayankhongor,2013,MAM,-1.5403670819302122
Bayankhongor,2013,SON,-0.815898847186167
Bayankhongor,2014,DJF,-0.8709861605937279
Bayankhongor,2014,JJA,0.7487523364891744
Bayankhongor,2014,MAM,-0.40136186416645475
Bayankhongor,2014,SON,-0.39089653483444714
Bayankhongor,2015,DJF,-1.443808639758453
Bayankhongor,2015,JJA,0.5795835072436998
Bayankhongor,2015,MAM,-0.7487116243818202
Bayankhongor,2015,SON,0.16442244005896503
Bayankhongor,2016,DJF,0.19611634097542727
Bayankhongor,2016,JJA,1.2841783949291814
Bayankhongor,2016,MAM,-0.4200290095484159
Bayankhongor,2016,SON,0.453310009603407
Bayankhongor,2017,DJF,0.06625723028702447
Bayankhongor,2017,JJA,-1.3960425994225518
Bayankhongor,2017,MAM,0.2646517437381359
Bayankhongor,2017,SON,-1.182578226642431
Bayankhongor,2018,DJF,-0.47696289819853394
Bayankhongor,2018,JJA,-0.9881332066502221
Bayankhongor,2018,MAM,-1.8806827907851493
Bayankhongor,2018,SON,0.19247008027583237
Bayankhongor,2019,DJF,-0.12324191193469969
Bayankhongor,2019,JJA,0.07233691635056187
Bayankhongor,2019,MAM,-0.03570516794450326
Bayankhongor,2019,SON,-1.0224536136254656
Bayankhongor,2020,DJF,-1.13003050810995
Bayankhongor,2020,JJA,-1.3472568843735657
Bayankhongor,2020,MAM,-1.9246027835762067
Bayankhongor,2020,SON,-0.6255412053941486
Bayankhongor,2021,DJF,-0.7686623998747311
Bayankhongor,2021,JJA,-0.050975763814811004
Bayankhongor,2021,MAM,-1.3749733600305418
Bayankhongor,2021,SON,0.31778814072329287
Bayankhongor,2022,DJF,-0.2825706381186481
Bayankhongor,2022,JJA,-2.0505324150917468
Bayankhongor,2022,MAM,-0.3820746786589476
Bayankhongor,2022,SON,-2.069737602903391
Bayankhongor,2023,DJF,-0.13030009704589454
Bayankhongor,2023,JJA,-0.54922413949977
Bayankhongor,2023,MAM,-0.8263724771538948
Bayankhongor,2023,SON,-0.6292937094929546
Bayankhongor,2024,DJF,0.3611729210535355
Bayankhongor,2024,JJA,-0.9293621746080866
Bayankhongor,2024,MAM,-0.19924796819975496
Bayankhongor,2024,SON,0.36964060473535437
Bayankhongor,2025,DJF,1.0077685443124345
Bulgan,1950,DJF,-0.10678130025441572
Bulgan,1950,JJA,3.120574315931957
Bulgan,1950,MAM,1.0002718418053185
Bulgan,1950,SON,1.7966879499897368
Bulgan,1951,DJF,0.464724547511493
Bulgan,1951,JJA,0.16061354668008254
Bulgan,1951,MAM,1.8329124102183427
Bulgan,1951,SON,0.08448271438311365
Bulgan,1952,DJF,-0.16762311047192696
Bulgan,1952,JJA,0.9713280833694795
Bulgan,1952,MAM,0.20210704766054882
Bulgan,1952,SON,1.3311553479563667
Bulgan,1953,DJF,1.1113171932830663
Bulgan,1953,JJA,1.1185371408792915
Bulgan,1953,MAM,1.0480451346142896
Bulgan,1953,SON,-0.5606737368360093
Bulgan,1954,DJF,0.14907146735895843
Bulgan,1954,JJA,0.6519551817413116
Bulgan,1954,MAM,1.6876889749895145
Bulgan,1954,SON,1.6188997813345898
Bulgan,1955,DJF,0.6243169226030939
Bulgan,1955,JJA,0.7865767179415182
Bulgan,1955,MAM,2.1125656645371453
Bulgan,1955,SON,0.7992118793285384
Bulgan,1956,DJF,-0.10099261166571893
Bulgan,1956,JJA,1.4144286132675443
Bulgan,1956,MAM,0.40522226066768724
Bulgan,1956,SON,0.9895886975794039
Bulgan,1957,DJF,0.9141516513940431
Bulgan,1957,JJA,0.11797724215658503
Bulgan,1957,MAM,1.0176314026113848
Bulgan,1957,SON,0.6450585160683069
Bulgan,1958,DJF,0.04016723977201816
Bulgan,1958,JJA,0.2979716515960705
Bulgan,1958,MAM,2.5423556838420462
Bulgan,1958,SON,-0.1523082172611921
Bulgan,1959,DJF,-1.2572157631344871
Bulgan,1959,JJA,0.9882373600223001
Bulgan,1959,MAM,0.4609125284685675
Bulgan,1959,SON,1.124649554116965
Bulgan,1960,DJF,0.24824237291146084
Bulgan,1960,JJA,1.343664262121294
Bulgan,1960,MAM,0.48992658374631864
Bulgan,1960,SON,0.7110551020927874
Bulgan,1961,DJF,0.028696829524428227
Bulgan,1961,JJA,0.1390797411478232
Bulgan,1961,MAM,-0.4314692310556595
Bulgan,1961,SON,0.23545980372497202
Bulgan,1962,DJF,-0.18011112334494495
Bulgan,1962,JJA,0.5358106572161012
Bulgan,1962,MAM,0.15698198120447845
Bulgan,1962,SON,0.634307281550731
Bulgan,1963,DJF,-0.2273611657909988
Bulgan,1963,JJA,1.0292373979712628
Bulgan,1963,MAM,0.2303053545944333
Bulgan,1963,SON,0.8135932864414683
Bulgan,1964,DJF,-0.16701532041407424
Bulgan,1964,JJA,1.7652235657254896
Bulgan,1964,MAM,2.28262848203708
Bulgan,1964,SON,1.5138272344607038
Bulgan,1965,DJF,0.3284834570499355
Bulgan,1965,JJA,0.8982481501760269
Bulgan,1965,MAM,0.5782116756561612
Bulgan,1965,SON,-0.050441559445216465
Bulgan,1966,DJF,0.4754242273782246
Bulgan,1966,JJA,0.7662239615032561
Bulgan,1966,MAM,1.2260281581405323
Bulgan,1966,SON,-0.3229826103163986
Bulgan,1967,DJF,0.20030479306774196
Bulgan,1967,JJA,1.7792280153188862
Bulgan,1967,MAM,1.5480825759790189
Bulgan,1967,SON,0.5191250961504874
Bulgan,1968,DJF,0.928716485248949
Bulgan,1968,JJA,0.09887447931299195
Bulgan,1968,MAM,1.3765650589152794
Bulgan,1968,SON,1.0364530844824058
Bulgan,1969,DJF,1.0150159294644436
Bulgan,1969,JJA,0.07494979620803889
Bulgan,1969,MAM,1.0314441537816363
Bulgan,1969,SON,1.3230575878266884
Bulgan,1970,DJF,0.978445193814992
Bulgan,1970,JJA,0.040651726378766774
Bulgan,1970,MAM,1.4710354309957687
Bulgan,1970,SON,1.4160138571310525
Bulgan,1971,DJF,1.1264884839030354
Bulgan,1971,JJA,2.1091047720995424
Bulgan,1971,MAM,1.1334423076053701
Bulgan,1971,SON,0.3748025239678377
Bulgan,1972,DJF,0.2010587839382641
Bulgan,1972,JJA,0.4595464458405487
Bulgan,1972,MAM,0.44197136957964256
Bulgan,1972,SON,1.9064239788488528
Bulgan,1973,DJF,0.8441465933196981
Bulgan,1973,JJA,1.7777487415289495
Bulgan,1973,MAM,0.7520939555154955
Bulgan,1973,SON,2.168390830810477
Bulgan,1974,DJF,-0.12384743641938405
Bulgan,1974,JJA,-0.012520438605089241
Bulgan,1974,MAM,0.29069488451572817
Bulgan,1974,SON,1.0266300296526893
Bulgan,1975,DJF,-0.317707028866558
Bulgan,1975,JJA,0.9167408321790745
Bulgan,1975,MAM,1.6663018834068597
Bulgan,1975,SON,0.7556317358232643
Bulgan,1976,DJF,-0.014362446360071817
Bulgan,1976,JJA,1.480847741417824
Bulgan,1976,MAM,2.2438078618504127
Bulgan,1976,SON,1.185231883113935
Bulgan,1977,DJF,1.4646937338933184
Bulgan,1977,JJA,0.5363204025562895
Bulgan,1977,MAM,1.5511054120305194
Bulgan,1977,SON,-1.5694430855126444
Bulgan,1978,DJF,-0.594999152048632
Bulgan,1978,JJA,0.16853580257328088
Bulgan,1978,MAM,-0.42321518597915153
Bulgan,1978,SON,-0.14981478021495243
Bulgan,1979,DJF,0.8285358344144852
Bulgan,1979,JJA,-0.18670210729499
Bulgan,1979,MAM,1.9087219794849173
Bulgan,1979,SON,1.0555369645381398
Bulgan,1980,DJF,0.7349583510578245
Bulgan,1980,JJA,-0.1631641753336441
Bulgan,1980,MAM,1.245191466484603
Bulgan,1980,SON,-0.10750803566709542
Bulgan,1981,DJF,0.7731219081208337
Bulgan,1981,JJA,0.1676700925331935
Bulgan,1981,MAM,1.124268426360984
Bulgan,1981,SON,0.8898350327918773
Bulgan,1982,DJF,-0.01477621129094089
Bulgan,1982,JJA,1.2704052828105292
Bulgan,1982,MAM,0.5053513785852135
Bulgan,1982,SON,1.0924249085672457
Bulgan,1983,DJF,0.9630730504234878
Bulgan,1983,JJA,1.2864317027556291
Bulgan,1983,MAM,0.08608618610244458
Bulgan,1983,SON,0.32951266772586196
Bulgan,1984,DJF,0.30535696073944435
Bulgan,1984,JJA,0.3490302971893881
Bulgan,1984,MAM,0.5500167529405456
Bulgan,1984,SON,1.8017423498544518
Bulgan,1985,DJF,0.8854167308996734
Bulgan,1985,JJA,1.1652625244267136
Bulgan,1985,MAM,1.6272073587857057
Bulgan,1985,SON,0.7461667034200016
Bulgan,1986,DJF,0.8348975799873884
Bulgan,1986,JJA,0.8441224747035961
Bulgan,1986,MAM,1.1215758035841035
Bulgan,1986,SON,-0.44668634938476126
Bulgan,1987,DJF,1.00718839403517
Bulgan,1987,JJA,-0.04784367970338861
Bulgan,1987,MAM,0.2961495039757761
Bulgan,1987,SON,0.9538392732759189
Bulgan,1988,DJF,0.08411373384535095
Bulgan,1988,JJA,0.7360624134479645
Bulgan,1988,MAM,0.8557552242008539
Bulgan,1988,SON,0.5089710309012134
Bulgan,1989,DJF,-0.18197440362709874
Bulgan,1989,JJA,0.18536194459192917
Bulgan,1989,MAM,0.1697177994767519
Bulgan,1989,SON,1.2161302538896697
Bulgan,1990,DJF,-0.1866382614169732
Bulgan,1990,JJA,1.3004468904244673
Bulgan,1990,MAM,0.04536207099750359
Bulgan,1990,SON,0.6350649601829141
Bulgan,1991,DJF,-0.4366221037687955
Bulgan,1991,JJA,0.9160943346733015
Bulgan,1991,MAM,0.34313284201009586
Bulgan,1991,SON,0.48337642839779105
Bulgan,1992,DJF,-0.3339257792511466
Bulgan,1992,JJA,0.6822924796156675
Bulgan,1992,MAM,-0.876607508785341
Bulgan,1992,SON,1.314775173590064
Bulgan,1993,DJF,0.372968546061582
Bulgan,1993,JJA,1.722807269648121
Bulgan,1993,MAM,0.19445718928169975
Bulgan,1993,SON,1.0969881796925731
Bulgan,1994,DJF,0.2431423559719606
Bulgan,1994,JJA,1.686413260692846
Bulgan,1994,MAM,0.838877400988977
Bulgan,1994,SON,1.4428367386349708
Bulgan,1995,DJF,-0.17664445317487998
Bulgan,1995,JJA,0.07240953761459439
Bulgan,1995,MAM,0.581111855811056
Bulgan,1995,SON,-0.46253589808877893
Bulgan,1996,DJF,-1.055333643369314
Bulgan,1996,JJA,-0.6178025649314031
Bulgan,1996,MAM,-0.6539664671703339
Bulgan,1996,SON,-0.569847258447496
Bulgan,1997,DJF,0.21327751296369574
Bulgan,1997,JJA,0.037573013527932346
Bulgan,1997,MAM,-0.6801183775295739
Bulgan,1997,SON,-0.35494100261594147
Bulgan,1998,DJF,-1.2458722913035771
Bulgan,1998,JJA,0.7940678162173923
Bulgan,1998,MAM,-0.9262482635818665
Bulgan,1998,SON,1.3272375559705498
Bulgan,1999,DJF,-0.592247330317246
Bulgan,1999,JJA,0.2964949795972176
Bulgan,1999,MAM,0.21057461154937862
Bulgan,1999,SON,0.05327947598294412
Bulgan,2000,DJF,0.04368085959873787
Bulgan,2000,JJA,-0.25471221933327604
Bulgan,2000,MAM,0.8266698268687089
Bulgan,2000,SON,0.09328347899129305
Bulgan,2001,DJF,0.9706692824379725
Bulgan,2001,JJA,0.17600038489126774
Bulgan,2001,MAM,1.0681789672512754
Bulgan,2001,SON,-0.7057136049958707
Bulgan,2002,DJF,0.048187726933130656
Bulgan,2002,JJA,-1.1821636837089595
Bulgan,2002,MAM,-0.30012550529086424
Bulgan,2002,SON,-1.609844093228752
Bulgan,2003,DJF,0.981462867687938
Bulgan,2003,JJA,-0.12412222704907777
Bulgan,2003,MAM,0.9493082054437139
Bulgan,2003,SON,0.7671452841162383
Bulgan,2004,DJF,0.31384372307737407
Bulgan,2004,JJA,-0.26055886676848145
Bulgan,2004,MAM,0.3630429566260116
Bulgan,2004,SON,-0.24627046713261985
Bulgan,2005,DJF,0.10752337970513269
Bulgan,2005,JJA,-0.35519707522140576
Bulgan,2005,MAM,-0.037672054707778214
Bulgan,2005,SON,-0.9353497084999044
Bulgan,2006,DJF,-0.8911384787155987
Bulgan,2006,JJA,0.2853052376805707
Bulgan,2006,MAM,0.09222052142524531
Bulgan,2006,SON,-0.30916375076046254
Bulgan,2007,DJF,-0.8010908733257885
Bulgan,2007,JJA,-0.1283534589440832
Bulgan,2007,MAM,-0.56833212891474
Bulgan,2007,SON,0.24466096708879975
Bulgan,2008,DJF,-0.47378189877328
Bulgan,2008,JJA,0.9735060646497662
Bulgan,2008,MAM,-0.32770039923435523
Bulgan,2008,SON,-0.786911227793761
Bulgan,2009,DJF,-1.093043594336378
Bulgan,2009,JJA,-0.6116849170947815
Bulgan,2009,MAM,-0.884327894224092
Bulgan,2009,SON,-0.5399410684940449
Bulgan,2010,DJF,0.814030231311517
Bulgan,2010,JJA,-0.9390478069923146
Bulgan,2010,MAM,1.0998511499469479
