Aimag,Year,JJA_Mean_SPEI3
Sukhbaatar,1958,0.42418426956128213
Sukhbaatar,1959,1.5806543787915979
Sukhbaatar,1960,0.9190533310287696
Sukhbaatar,1961,-0.4892888095457771
Sukhbaatar,1962,0.08487849604695052
Sukhbaatar,1963,-0.20132760655050966
Sukhbaatar,1964,-0.3624101013287904
Sukhbaatar,1965,-0.7114017894939177
Sukhbaatar,1966,-0.8434231205767562
Sukhbaatar,1967,1.7636117442768535
Sukhbaatar,1968,-1.07354871627468
Sukhbaatar,1969,0.2971518700706952
Sukhbaatar,1970,0.37220076856995615
Sukhbaatar,1971,0.4922273415002481
Sukhbaatar,1972,0.005787685500764046
Sukhbaatar,1973,1.216885711502654
Sukhbaatar,1974,0.6324498835274657
Sukhbaatar,1975,0.9517711680862196
Sukhbaatar,1976,1.1427147226668708
Sukhbaatar,1977,1.5855812999673426
Sukhbaatar,1978,0.284859557380496
Sukhbaatar,1979,0.6467312067682713
Sukhbaatar,1980,0.42676787019506107
Sukhbaatar,1981,0.18788155758701686
Sukhbaatar,1982,0.09654258863360611
Sukhbaatar,1983,0.3453321145457425
Sukhbaatar,1984,1.1715798649218012
Sukhbaatar,1985,0.36849954417352687
Sukhbaatar,1986,-0.2609530469530895
Sukhbaatar,1987,0.15245202461649132
Sukhbaatar,1988,0.3521246080652712
Sukhbaatar,1989,0.32668629660141246
Sukhbaatar,1990,1.6151222894127044
Sukhbaatar,1991,0.7084492572521481
Sukhbaatar,1992,0.4940270646077684
Sukhbaatar,1993,0.6825520211571382
Sukhbaatar,1994,0.29228768755651113
Sukhbaatar,1995,-0.3061406869075138
Sukhbaatar,1996,0.6274124720729382
Sukhbaatar,1997,0.48522562568371386
Sukhbaatar,1998,1.913292922505906
Sukhbaatar,1999,-0.3344463510468922
Sukhbaatar,2000,-1.0080609089583028
Sukhbaatar,2001,-0.6070084598345944
Sukhbaatar,2002,0.9409670309769828
Sukhbaatar,2003,0.2563181640009658
Sukhbaatar,2004,-0.8015138331350093
Sukhbaatar,2005,-0.03973771099631935
Sukhbaatar,2006,-0.21799993300479675
Sukhbaatar,2007,-1.9006465633862697
Sukhbaatar,2008,0.8148116376812844
Sukhbaatar,2009,-0.4639920425653167
Sukhbaatar,2010,-0.7133453334079529
Sukhbaatar,2011,0.3428724013887461
Sukhbaatar,2012,1.229186426387319
Sukhbaatar,2013,0.24766115698024252
Sukhbaatar,2014,0.5932464733061334
Sukhbaatar,2015,-0.42450380069156624
Sukhbaatar,2016,-0.4365324895140977
Sukhbaatar,2017,-1.5453764739702613
Sukhbaatar,2018,-0.5697388212561961
Sukhbaatar,2019,-0.29698593785309324
Sukhbaatar,2020,0.4595097969070298
Sukhbaatar,2021,0.11717208224034342
Sukhbaatar,2022,-0.5183451936408793
Sukhbaatar,2023,-0.43334178102535637
Sukhbaatar,2024,-0.044992498618370624
Tuv,1950,2.649657544924547
Tuv,1951,-0.23999726927458676
Tuv,1952,0.42633129219295457
Tuv,1953,0.43884005588153613
Tuv,1954,1.6688811664482615
Tuv,1955,0.933955743410012
Tuv,1956,1.1066529777824505
Tuv,1957,0.6194504088352372
Tuv,1958,1.3588873193027706
Tuv,1959,1.4074562173697804
Tuv,1960,1.0993045750715316
Tuv,1961,0.38823567732103875
Tuv,1962,0.7041583285777474
Tuv,1963,0.6654213206312832
Tuv,1964,1.9664476876659915
Tuv,1965,0.39067344942526216
Tuv,1966,1.270583943012488
Tuv,1967,2.3219328913518424
Tuv,1968,0.4244227073040199
Tuv,1969,0.18550597350968145
Tuv,1970,0.5631850646409319
Tuv,1971,2.8322529560265575
Tuv,1972,0.12746326235007163
Tuv,1973,2.055011553957557
Tuv,1974,0.11930845835528588
Tuv,1975,1.5981658273373514
Tuv,1976,1.9471926135280488
Tuv,1977,0.5693663200355438
Tuv,1978,0.6717729034621056
Tuv,1979,0.7391866433857603
Tuv,1980,0.1199613735893852
Tuv,1981,0.13805645346064563
Tuv,1982,1.2940415362969686
Tuv,1983,1.7224850883209526
Tuv,1984,0.9653895217937164
Tuv,1985,1.776991687328865
Tuv,1986,1.2353511341984973
Tuv,1987,0.6740947721150863
Tuv,1988,1.5018372999023601
Tuv,1989,0.0932540586585835
Tuv,1990,1.7216094935707136
Tuv,1991,0.7928504269159385
Tuv,1992,0.630613989019177
Tuv,1993,1.7270798467467812
Tuv,1994,1.4136401332042154
Tuv,1995,0.9800869144652782
Tuv,1996,0.22109050462960175
Tuv,1997,0.01967049862302609
Tuv,1998,0.4501303410500811
Tuv,1999,0.1683269373791806
Tuv,2000,-0.5783978673005216
Tuv,2001,-0.24471715087175003
Tuv,2002,-0.7440535799211973
Tuv,2003,0.2857730935633953
Tuv,2004,-0.1948620139069297
Tuv,2005,-0.4019738226597811
Tuv,2006,-0.061014377865745394
Tuv,2007,-0.766607567404228
Tuv,2008,0.46439472790412945
Tuv,2009,-0.5120030157509121
Tuv,2010,-0.9317914023845659
Tuv,2011,0.44758840065202576
Tuv,2012,0.0926571462400099
Tuv,2013,0.04034763430891679
Tuv,2014,0.3156121623531832
Tuv,2015,-1.237577556948492
Tuv,2016,-0.24758651728323397
Tuv,2017,-1.9071067918300524
Tuv,2018,-0.6345852076944963
Tuv,2019,-0.40158385327531537
Tuv,2020,-0.3841184941440636
Tuv,2021,0.4624056097844114
Tuv,2022,-0.005519875454412247
Tuv,2023,0.3238665176907132
Tuv,2024,0.5627189649837209
Umnugovi,1950,1.2181034533772221
Umnugovi,1951,-0.1020520052681306
Umnugovi,1952,0.29620026446373754
Umnugovi,1953,0.41798717941981184
Umnugovi,1954,1.3603598751834716
Umnugovi,1955,1.6587974901136608
Umnugovi,1956,0.8300615132510858
Umnugovi,1957,0.21960911020463078
Umnugovi,1958,1.1681269491832533
Umnugovi,1959,0.351328602533591
Umnugovi,1960,0.298805457015471
Umnugovi,1961,-0.3729859012686442
Umnugovi,1962,0.2831123727980652
Umnugovi,1963,0.022046747275776348
Umnugovi,1964,0.8880086876118274
Umnugovi,1965,-0.5805136902246018
Umnugovi,1966,0.2514882821293043
Umnugovi,1967,0.4999906580903485
Umnugovi,1968,0.034208486556696074
Umnugovi,1969,0.9645596303900124
Umnugovi,1970,-0.24068065020665805
Umnugovi,1971,1.0750614944564956
Umnugovi,1972,-0.9863696862824427
Umnugovi,1973,0.8429113526913362
Umnugovi,1974,0.5153752637663885
Umnugovi,1975,0.9719310083472599
Umnugovi,1976,1.2275435836570228
Umnugovi,1977,1.7634920888254868
Umnugovi,1978,0.19960719473179023
Umnugovi,1979,1.3780424173960402
Umnugovi,1980,-0.14900095187231802
Umnugovi,1981,0.40749312343812
Umnugovi,1982,-0.14905111991635822
Umnugovi,1983,0.6676930068752891
Umnugovi,1984,0.6013719818620339
Umnugovi,1985,0.1821451029127695
Umnugovi,1986,-0.18183748633017294
Umnugovi,1987,0.012731091596579466
Umnugovi,1988,-0.05769173698724259
Umnugovi,1989,-0.3877298807777212
Umnugovi,1990,0.7569116819382679
Umnugovi,1991,0.05692281469999757
Umnugovi,1992,0.7002718635954924
Umnugovi,1993,1.2808619519028221
Umnugovi,1994,0.7967640200726354
Umnugovi,1995,0.3869833022924359
Umnugovi,1996,1.0663905595935617
Umnugovi,1997,0.6308899453386677
Umnugovi,1998,0.37180221545268854
Umnugovi,1999,-0.02743952046454074
Umnugovi,2000,-0.23166552448581476
Umnugovi,2001,-0.6760603127467446
Umnugovi,2002,0.27330674660553156
Umnugovi,2003,1.2786202926882002
Umnugovi,2004,0.0955326400705073
Umnugovi,2005,-1.121074110274787
Umnugovi,2006,-0.4781110707185818
Umnugovi,2007,-0.5141884599764445
Umnugovi,2008,-0.3598488676533929
Umnugovi,2009,-1.7348506249622067
Umnugovi,2010,-0.6610716717829903
Umnugovi,2011,-0.6069159283250669
Umnugovi,2012,-0.0030400583035168896
Umnugovi,2013,-0.6110782351093919
Umnugovi,2014,0.6688654634432798
Umnugovi,2015,0.23108571458332983
Umnugovi,2016,0.7954961730462577
Umnugovi,2017,-1.2144720286253425
Umnugovi,2018,-0.41060369739928587
Umnugovi,2019,-0.18741076241216648
Umnugovi,2020,-1.1632076382783094
Umnugovi,2021,-0.2590507797501944
Umnugovi,2022,-1.5855098467202025
Umnugovi,2023,-0.9451322431405219
Umnugovi,2024,-0.6661707245412183
Uvs,1950,0.619396862947607
Uvs,1951,0.17185306477693527
Uvs,1952,0.5287530356431107
Uvs,1953,-0.2244976426919071
Uvs,1954,0.7734371651005901
Uvs,1955,-0.738621910302138
Uvs,1956,0.8107317047732672
Uvs,1957,-0.6942797156450182
Uvs,1958,1.1298971431948666
Uvs,1959,0.6923145739100587
Uvs,1960,0.21992052982382124
Uvs,1961,1.3428981801875453
Uvs,1962,0.3566120907926261
Uvs,1963,0.4551276503220273
Uvs,1964,0.2286819190763628
Uvs,1965,-0.41959690639314856
Uvs,1966,0.39991844918910696
Uvs,1967,1.268271920194655
Uvs,1968,-0.8659796585765315
Uvs,1969,0.9217573428930563
Uvs,1970,0.489542821968826
Uvs,1971,0.24807576672640816
Uvs,1972,0.22922738107142654
Uvs,1973,0.22166881512096914
Uvs,1974,-0.7068254331170981
Uvs,1975,-0.699427323656197
Uvs,1976,0.6367495443337954
Uvs,1977,0.08038435991062233
Uvs,1978,-0.5743862454215438
Uvs,1979,0.20039700541658714
Uvs,1980,0.334759834031329
Uvs,1981,-0.6429245256502639
Uvs,1982,0.47198442456248724
Uvs,1983,1.2493223743493465
Uvs,1984,1.3514180448223272
Uvs,1985,1.050061683090817
Uvs,1986,1.6113101357952384
Uvs,1987,1.0902843756456093
Uvs,1988,0.9258190050546569
Uvs,1989,0.6257773984125884
Uvs,1990,0.6172134985252405
Uvs,1991,0.7528336142598311
Uvs,1992,0.027144622802488118
Uvs,1993,1.9257245313595759
Uvs,1994,1.7647554561296848
Uvs,1995,0.6145345266833065
Uvs,1996,0.48493873484523675
Uvs,1997,1.0071657306103152
Uvs,1998,0.38088357459467803
Uvs,1999,-0.5862604439707103
Uvs,2000,0.8336635661796395
Uvs,2001,-0.7586635214461731
Uvs,2002,-0.6956762179120642
Uvs,2003,0.5156049481356642
Uvs,2004,-0.565235347399406
Uvs,2005,0.01636097112242366
Uvs,2006,0.39661434728104167
Uvs,2007,-0.8340432865691639
Uvs,2008,-0.6680365112111811
Uvs,2009,-0.3496209159356543
Uvs,2010,0.07658925552223579
Uvs,2011,-0.5446428108738336
Uvs,2012,-0.5347130282827078
Uvs,2013,-0.13625660355920258
Uvs,2014,-0.8350088480248574
Uvs,2015,-1.0112998424119806
Uvs,2016,0.24796740861753375
Uvs,2017,-1.543305520964362
Uvs,2018,-0.5802975174116383
Uvs,2019,0.6336276595524583
Uvs,2020,0.2341918140596337
Uvs,2021,-0.38552604609423796
Uvs,2022,-1.9623007054952213
Uvs,2023,-0.6677137864724887
Uvs,2024,-1.2459308928793418
Uvurkhangai,1950,1.5972074437133215
Uvurkhangai,1951,-0.05425853266231212
Uvurkhangai,1952,-0.15197719570638182
Uvurkhangai,1953,0.025342878113114975
Uvurkhangai,1954,1.431609738971021
Uvurkhangai,1955,1.3634645097121396
Uvurkhangai,1956,1.1360894750278274
Uvurkhangai,1957,0.419769234801661
Uvurkhangai,1958,1.3314338833080082
Uvurkhangai,1959,1.2005142044246
Uvurkhangai,1960,0.7305737273022177
Uvurkhangai,1961,0.39683870316746966
Uvurkhangai,1962,0.7597423226923347
Uvurkhangai,1963,0.8334060068838451
Uvurkhangai,1964,0.9986879209518729
Uvurkhangai,1965,0.16682073721120644
Uvurkhangai,1966,0.6921273463216803
Uvurkhangai,1967,0.7447102680152365
Uvurkhangai,1968,0.11719215064856212
Uvurkhangai,1969,0.6353302841572809
Uvurkhangai,1970,-0.0486727720765759
Uvurkhangai,1971,1.2861089037928088
Uvurkhangai,1972,0.1515144810505723
Uvurkhangai,1973,1.0715343095133878
Uvurkhangai,1974,0.575272084061487
Uvurkhangai,1975,1.208872243847882
Uvurkhangai,1976,1.7174498148642618
Uvurkhangai,1977,1.6766159607826001
Uvurkhangai,1978,0.11853822097948531
Uvurkhangai,1979,0.4870083398507478
Uvurkhangai,1980,-0.13193038881071742
Uvurkhangai,1981,0.35663277517764147
Uvurkhangai,1982,0.697936478294642
Uvurkhangai,1983,0.47501792505441803
Uvurkhangai,1984,0.27167556190959685
Uvurkhangai,1985,0.2880085986454337
Uvurkhangai,1986,-0.27133673424903
Uvurkhangai,1987,1.0028096598617129
Uvurkhangai,1988,-0.16817568134230304
Uvurkhangai,1989,-0.21068735698340385
Uvurkhangai,1990,1.4645378608619017
Uvurkhangai,1991,0.4469469900554643
Uvurkhangai,1992,0.8804116620436657
Uvurkhangai,1993,1.3978277243944168
Uvurkhangai,1994,1.6730209733031824
Uvurkhangai,1995,0.3047306128306374
Uvurkhangai,1996,0.5870867005189443
Uvurkhangai,1997,-0.021619842312364055
Uvurkhangai,1998,0.2627255934752627
Uvurkhangai,1999,0.13606461197164982
Uvurkhangai,2000,-0.5878397245389139
Uvurkhangai,2001,-0.2041394478708507
Uvurkhangai,2002,-0.8715492770488693
Uvurkhangai,2003,1.3116815662530554
Uvurkhangai,2004,-0.28459779668989943
Uvurkhangai,2005,-0.6954876214016499
Uvurkhangai,2006,0.3227206650501824
Uvurkhangai,2007,-0.5285800784552047
Uvurkhangai,2008,-0.4463572708775659
Uvurkhangai,2009,-1.1422327098551324
Uvurkhangai,2010,-0.7679400921176966
Uvurkhangai,2011,-0.004404332317496249
Uvurkhangai,2012,-0.47707309196988623
Uvurkhangai,2013,-0.5761509985409661
Uvurkhangai,2014,0.4973108875499395
Uvurkhangai,2015,-0.04159428726099237
Uvurkhangai,2016,1.2222406497112914
Uvurkhangai,2017,-1.7417948601527704
Uvurkhangai,2018,-0.8435074594259622
Uvurkhangai,2019,-0.5169502184858226
Uvurkhangai,2020,-1.6727958246989874
Uvurkhangai,2021,0.12735240443636398
Uvurkhangai,2022,-1.4415075472640353
Uvurkhangai,2023,0.029264325671292904
Uvurkhangai,2024,-0.4166574194581421
Zavkhan,1950,1.0365443238370073
Zavkhan,1951,0.2261374923669246
Zavkhan,1952,-0.14411360847233898
Zavkhan,1953,-0.2169703812351852
Zavkhan,1954,0.6039800001612102
Zavkhan,1955,0.6643320710465173
Zavkhan,1956,0.9466150442890854
Zavkhan,1957,-0.29180561114249404
Zavkhan,1958,0.9123383996807375
Zavkhan,1959,1.2633312589466243
Zavkhan,1960,0.3455433258992717
Zavkhan,1961,0.9553792627400332
Zavkhan,1962,0.39111782699320247
Zavkhan,1963,0.8712273311889499
Zavkhan,1964,0.8502497623744062
Zavkhan,1965,0.01610223904711702
Zavkhan,1966,0.5332868885652539
Zavkhan,1967,0.8048654421798441
Zavkhan,1968,-0.47571921666968026
Zavkhan,1969,0.6506705466609353
Zavkhan,1970,-0.15949565385864092
Zavkhan,1971,0.7005616665153979
Zavkhan,1972,0.09861233086420573
Zavkhan,1973,0.7235213181942423
Zavkhan,1974,-0.6182330099487452
Zavkhan,1975,0.5691395207489325
Zavkhan,1976,1.0321269187546054
Zavkhan,1977,0.37465216447413374
Zavkhan,1978,0.4748701498443011
Zavkhan,1979,1.0346610782783376
Zavkhan,1980,0.05296745896642661
Zavkhan,1981,-0.11051841339609748
Zavkhan,1982,0.21792513381661754
Zavkhan,1983,1.182350884183715
Zavkhan,1984,1.3559259005574371
Zavkhan,1985,0.255947503795767
Zavkhan,1986,0.9394722998129528
Zavkhan,1987,1.2719527981457335
Zavkhan,1988,0.7095850398229283
Zavkhan,1989,0.5263054030134786
Zavkhan,1990,1.2671886765462665
Zavkhan,1991,0.5593161472859258
Zavkhan,1992,0.22922255171338507
Zavkhan,1993,2.1733379258194945
Zavkhan,1994,1.7342889557578305
Zavkhan,1995,0.9220438658419524
Zavkhan,1996,0.3562346899965111
Zavkhan,1997,0.3496240507857992
Zavkhan,1998,0.8792710796481538
Zavkhan,1999,-0.5073163071757041
Zavkhan,2000,-0.07909481036426395
Zavkhan,2001,-0.33547739838954505
Zavkhan,2002,-0.8749146256491028
Zavkhan,2003,0.938091488938066
Zavkhan,2004,-0.4683364732220532
Zavkhan,2005,0.2993886212736865
Zavkhan,2006,0.43853700398729045
Zavkhan,2007,-0.8807146661891637
Zavkhan,2008,-0.7428295168033102
Zavkhan,2009,-0.8280532110172358
Zavkhan,2010,0.1363275011913591
Zavkhan,2011,0.03540564108618645
Zavkhan,2012,-0.7766650609567851
Zavkhan,2013,-0.39324845824620996
Zavkhan,2014,-1.0270796936176998
Zavkhan,2015,-0.11301631105313169
Zavkhan,2016,0.576370798411848
Zavkhan,2017,-1.9499716003996217
Zavkhan,2018,-0.6351685231579689
Zavkhan,2019,0.003477526548653655
Zavkhan,2020,-0.31758108780084215
Zavkhan,2021,-0.023079544150018234
Zavkhan,2022,-2.138163396183362
Zavkhan,2023,-0.6134831276831222
Zavkhan,2024,-1.286925876841461
