latitude,longitude,Aimag,weight
42.75,103.0,Umnugovi,568427639.6315331
42.75,103.25,Umnugovi,568427639.6314893
42.75,103.5,Umnugovi,568427639.6314454
42.75,103.75,Umnugovi,568427639.6314454
42.75,104.0,Umnugovi,568427639.6314454
42.75,104.25,Umnugovi,568427639.6314893
42.75,104.5,Umnugovi,568427639.6315331
42.75,104.75,Umnugovi,568427639.6314454
42.75,105.0,Umnugovi,568427639.6314454
42.75,105.25,Umnugovi,568427639.6314454
42.75,105.5,Umnugovi,568427639.6314893
42.75,105.75,Umnugovi,568427639.6315331
42.75,106.0,Umnugovi,568427639.6314454
42.75,106.25,Umnugovi,568427639.6314454
42.75,106.5,Umnugovi,568427639.6314454
42.75,106.75,Umnugovi,568427639.6314893
42.75,107.0,Umnugovi,568427639.6314893
42.75,107.25,Umnugovi,568427639.6314893
42.75,107.5,Umnugovi,568427639.6314454
42.75,107.75,Umnugovi,568427639.6314893
42.75,108.0,Dornogovi,271901748.72826284
42.75,108.0,Umnugovi,296525890.9031825
42.75,108.25,Dornogovi,568427639.6314893
42.75,108.5,Dornogovi,568427639.6314893
42.75,108.75,Dornogovi,568427639.6314454
42.75,109.0,Dornogovi,568427639.6314893
42.75,109.25,Dornogovi,568427639.6314454
42.75,109.5,Dornogovi,568427639.6314893
42.75,109.75,Dornogovi,568427639.6314893
42.75,110.0,Dornogovi,544772553.8083578
42.75,110.25,Dornogovi,379265392.8333731
42.75,110.5,Dornogovi,90900468.24581571
42.5,98.75,Bayankhongor,10641131.054903822
42.5,99.0,Bayankhongor,51553383.72412906
42.5,99.25,Bayankhongor,92877215.2660993
42.5,99.5,Bayankhongor,108263427.56791417
42.5,99.5,Umnugovi,11089031.261815436
42.5,99.75,Umnugovi,45041211.177142225
42.5,101.0,Umnugovi,1810437.0702998047
42.5,101.25,Umnugovi,79068842.0988094
42.5,101.5,Umnugovi,194675132.44775426
42.5,101.75,Umnugovi,297063823.31366557
42.5,102.0,Umnugovi,559423533.9682717
42.5,102.25,Umnugovi,570681598.1770985
42.5,102.5,Umnugovi,570681598.1770544
42.5,102.75,Umnugovi,570681598.1770544
42.5,103.0,Umnugovi,570681598.1771425
42.5,103.25,Umnugovi,570681598.1770985
42.5,103.5,Umnugovi,570681598.1770544
42.5,103.75,Umnugovi,570681598.1770544
42.5,104.0,Umnugovi,570681598.1770544
42.5,104.25,Umnugovi,570681598.1770985
42.5,104.5,Umnugovi,570681598.1771425
42.5,104.75,Umnugovi,570681598.1770544
42.5,105.0,Umnugovi,570681598.1770544
42.5,105.25,Umnugovi,570681598.1770544
42.5,105.5,Umnugovi,570681598.1770985
42.5,105.75,Umnugovi,570681598.1771425
42.5,106.0,Umnugovi,570681598.1770544
42.5,106.25,Umnugovi,570681598.1770544
42.5,106.5,Umnugovi,570681598.1770544
42.5,106.75,Umnugovi,570681598.1770985
42.5,107.0,Umnugovi,570681598.1770985
42.5,107.25,Umnugovi,532736798.9672664
42.5,107.5,Umnugovi,432013429.8092032
42.5,107.75,Umnugovi,489313157.4082527
42.5,108.0,Dornogovi,247921591.23975998
42.5,108.0,Umnugovi,215841580.19741836
42.5,108.25,Dornogovi,409629052.3188716
42.5,108.5,Dornogovi,427714122.8314324
42.5,108.75,Dornogovi,487144722.7821022
42.5,109.0,Dornogovi,419463497.6056533
42.5,109.25,Dornogovi,420134970.9040322
42.5,109.5,Dornogovi,351286374.259176
42.5,109.75,Dornogovi,104819573.43716145
42.5,110.0,Dornogovi,77740.34396739016
42.25,102.0,Umnugovi,177891573.64949387
42.25,102.25,Umnugovi,437233263.98350847
42.25,102.5,Umnugovi,513163194.72484446
42.25,102.75,Umnugovi,548845044.2242453
42.25,103.0,Umnugovi,572924453.7303958
42.25,103.25,Umnugovi,572924453.7303516
42.25,103.5,Umnugovi,572924453.7303073
42.25,103.75,Umnugovi,572924453.7303073
42.25,104.0,Umnugovi,572924453.7303073
42.25,104.25,Umnugovi,572924453.7303516
42.25,104.5,Umnugovi,572924453.7303958
42.25,104.75,Umnugovi,572924453.7303073
42.25,105.0,Umnugovi,572924453.7303073
42.25,105.25,Umnugovi,572924453.7303073
42.25,105.5,Umnugovi,572924453.7303516
42.25,105.75,Umnugovi,572924453.7303958
42.25,106.0,Umnugovi,572924453.7303073
42.25,106.25,Umnugovi,563330872.8293914
42.25,106.5,Umnugovi,413308177.1341948
42.25,106.75,Umnugovi,225994672.91249827
42.25,107.0,Umnugovi,142934785.85673365
42.25,107.25,Umnugovi,33372812.846608922
42.0,102.75,Umnugovi,23689298.176049236
42.0,103.0,Umnugovi,221529952.04723746
42.0,103.25,Umnugovi,432512691.8550197
42.0,103.5,Umnugovi,569566781.8438903
42.0,103.75,Umnugovi,575156167.748764
42.0,104.0,Umnugovi,575156167.748764
42.0,104.25,Umnugovi,575156167.7488084
42.0,104.5,Umnugovi,575156167.7488528
42.0,104.75,Umnugovi,575156167.748764
42.0,105.0,Umnugovi,575156167.748764
42.0,105.25,Umnugovi,575156167.748764
42.0,105.5,Umnugovi,567090127.0616539
42.0,105.75,Umnugovi,408482038.6505649
42.0,106.0,Umnugovi,219869012.13762915
42.0,106.25,Umnugovi,42973389.754952
41.75,103.5,Umnugovi,25636738.64077447
41.75,103.75,Umnugovi,129496899.71786419
41.75,104.0,Umnugovi,168261219.65658647
41.75,104.25,Umnugovi,101423366.72498278
41.75,104.5,Umnugovi,227732254.50600892
41.75,104.75,Umnugovi,527644070.7663123
41.75,105.0,Umnugovi,551642540.4298407
41.75,105.25,Umnugovi,316549670.5874026
41.75,105.5,Umnugovi,75715656.48298404
41.5,105.0,Umnugovi,24157025.4177725
